Date,garch_vol,regimes,ONGC,Reliance,BPCL,IndiGo,Maruti,Mahindra,Asian Paints,Pidilite,HUL,ITC,HDFC Bank,SBI,TCS,Infosys
2007-08-22,1.7561318287077454,LOW,2.4442561853468936,1.1077167238386032,-0.11622589508037962,,0.36697659300766183,2.359429055504658,-1.15196544434496,0.30372902696818027,1.5006431051383995,3.975029709544775,1.218340367347981,-0.3075038751107151,1.0490228274987246,1.5527751544973212
2007-08-23,1.683136354503408,LOW,-3.065900491583018,-1.2569425377052634,-0.2660735217918542,,1.3254295668384763,-1.1366326615386724,0.13486791980334978,2.119592505793255,0.892167924019005,1.3585944482867651,-1.5437586763635158,-3.0196167605184288,-1.7545771616685024,1.2774683935145692
2007-08-24,1.6909888350794215,LOW,2.690976475258733,1.854911624891642,0.11668915061655571,,1.8171251854069315,2.918483204405997,0.48490399978216026,4.633077490778725,0.7579579083307086,0.7793160204874416,-0.22269183558584205,3.626071296953648,1.0417799606849298,0.7755783588921039
2007-08-27,1.6529112524723708,LOW,1.6207262633154196,3.2341626983644955,0.1832239334166763,,5.493326249989061,2.81229635169693,0.7989253614999026,6.163610220688098,0.677027204430547,2.134223420436787,1.9950671267650488,6.05032007082571,0.7953722820008835,1.2105556410076046
2007-08-28,1.5917282245777484,LOW,-1.0998961576819566,2.655690158656099,0.09970496061102452,,-0.11396927917302069,-0.1291815907504712,-1.0053359429266995,2.702746759557728,0.6725181637164512,1.4234061269294385,2.7688538494822,-0.26696677715656314,0.21919284956111174,1.7616576235264914
2007-08-29,1.5415218188907251,LOW,2.9966183043690364,0.38248119431816274,3.1551157473501235,,0.12611595501514916,-0.4260410826972594,0.5749251760011065,-2.0467921783420384,-0.07426735617456215,0.6569367579779772,1.0385878370194446,1.4994233137952673,0.27703290402429914,-2.286940628753087
2007-08-30,1.6275884939347822,LOW,0.8638037185820568,1.1827151380221501,0.6439055642519564,,0.38388044090433837,3.4535278277300074,1.292956977078119,0.3316899683749819,0.6189918339876366,1.8095152115694235,1.552608744289552,-0.19061355471021724,1.395879549887069,1.5213351522486152
2007-08-31,1.567361961780757,LOW,2.2600202780848067,2.5548572441533413,-0.4318540382940439,,3.6988409406724765,4.593808210039407,-0.5221813768300665,-1.42146635452286,2.5098529475231723,-0.46620374801548126,-0.7538443583774757,1.8779516131246732,1.754293195324652,-0.5710036289369502
2007-09-04,1.5406276618635453,LOW,-1.00469884527562,0.763526820392646,1.8635473193501673,,1.3213879851028176,-0.45821001853932897,-0.483836548931349,-0.5774233509009852,0.5719875191294577,-0.6041462146213705,0.004250158503271706,0.3299008602064779,0.45701681191641086,1.5612766849788962
2007-09-05,1.564982397722161,LOW,-0.16814017425946792,-0.42067731133994535,-0.016353989010486902,,-2.1885051610486483,-0.7393149850808745,-0.24307999154991045,-2.1182091906755462,0.639827534896309,-0.4051965475909691,-0.3399907605929231,-1.0980428516876417,0.5862290945755744,0.28312162071819635
2007-09-06,1.5129502250943672,LOW,0.715839884258429,0.9289451498198043,-0.01629830686852296,,0.7896838985733456,1.4685294038305097,-0.40788604823071006,0.1396260358373702,1.883690863675458,1.6855667469351188,1.036282827289603,2.487056853682823,0.5269235611318646,0.4617173687557319
2007-09-07,1.4651311047232096,LOW,1.6364995592372367,-1.0061403862970386,-0.5228815501107431,,-0.8345991936729469,-2.243616514635305,-0.2553456784216701,-0.8713866635707612,-1.1093407388263365,1.6290211738635207,1.0087860334373033,-0.832368307250253,-0.16235744461078339,0.24684726779193866
2007-09-10,1.4158367116140005,LOW,-0.6862445046624144,1.1564577884316085,3.531536038133032,,0.1488539851038917,-0.665842505393166,1.2532205461112111,-0.6329044419998486,-0.2804308802291655,3.8807906185414076,-0.0376146081566886,1.215808700265808,-2.69452597307257,-1.9386632325991693
2007-09-11,1.374350160975537,LOW,-0.420658090615289,0.22663350767995194,1.7610425838426202,,-1.5378552203056173,-0.47065942657049664,-1.8591729084809216,2.1585353129049745,1.7576785761379776,-0.460243880562361,-0.693920802402126,-1.0548494419539867,-2.2821784741243856,-2.6021856244529684
2007-09-12,1.372719540711159,LOW,-0.1086349818338106,1.1582252597662768,-3.3208229515516163,,-0.1858047567121046,0.043016137332818616,0.24684015714346863,4.156527743857974,0.20728664964637655,-2.148481778928779,-0.475673261982712,0.10783506856832936,-0.757326510828249,-0.052133688769240294
2007-09-13,1.4192270231024602,LOW,0.9786113705691823,0.7128045746638945,0.2579927895989931,,3.7403484748960825,1.4967660837375885,1.6970400448433898,-0.598567796080085,-1.172144030455946,-0.5002856856857085,2.651954301041104,3.084104401508969,1.4966786108702834,0.680617691212082
2007-09-14,1.3899446528547243,LOW,-0.16749398320803355,0.35759271956150585,-1.5119540030440137,,-2.7980307777353053,-1.4253332157278864,0.015770196920961155,-2.810317915262295,-1.3721109036001655,1.0894081144577683,1.5821858812616663,-1.4451499877278562,-0.8100387081742544,0.15539432236260087
2007-09-17,1.3937778226177533,LOW,0.19173672608392422,-0.3169847813854765,-0.081689895754955,,0.9460646663034256,-0.04293283175783591,-0.4789369989706804,-1.9621497164036605,1.815594339055493,-0.05525725365054246,-0.5313418936554903,-0.28780629730584817,-2.425600501105285,-1.7582003402680457
2007-09-18,1.3763119179512089,LOW,1.7464458693138951,1.4667335998977737,1.6345331152932685,,0.051419386657736155,1.561118534253203,-1.1000103050885168,0.5969175982438291,-0.6252859353115814,-0.3317941807368996,0.407756825060801,2.9988885985918534,0.48111810673523436,-0.013896431322102387
2007-09-19,1.3485201206927069,LOW,6.254386596496353,5.6291115980616535,-0.0643485434217661,,5.534606894525296,4.491623748560891,-0.2673708358858162,2.582877647106119,1.1419229872467573,3.9389974022276064,7.566097389278825,4.410165052464565,2.0550125688564513,2.6073369725153173
2007-09-20,1.3450717628024154,LOW,0.254476875523979,0.7544073721537092,3.6852319644625764,,-1.4829140148520548,3.961136793863007,1.7854215114174732,0.13609265889220623,-1.2902972265780632,3.6028887869056447,0.14349532747734983,-0.5735265290064184,-2.0527136122915124,-2.765202014590973
2007-09-21,1.3198707826490503,LOW,2.190731915490951,4.115890708478265,0.015539209377379848,,2.3347892377287405,0.5192702783844316,-1.4960234665975736,3.4318768886361983,2.427628974555085,-1.6486459545887011,-0.5843498426370664,2.7137409680369817,1.571770251309479,1.4163674718802088
2007-09-24,1.278767309116988,LOW,0.3671900750247481,3.2910106538084793,1.1638975879719515,,5.298476386145379,1.2527493078293706,1.6043114149640214,1.6426044967051912,1.8687430946324746,-1.702454537420317,2.1274424736843933,1.4884083569777662,-1.0365181228444653,-3.4421462128911395
2007-09-25,1.250562553091838,LOW,0.14525393254420926,1.8722091620494652,7.22501216236473,,1.06040829886489,-2.366061177671819,3.310498961606978,-0.38784695091031995,1.7225804307168913,-0.266464795790744,3.7022119272242637,-1.466579662716161,-0.5510172083480702,0.47078406763987335
2007-09-26,1.3197913909326016,LOW,0.6500635738314386,-3.2359714350058244,4.506432112856817,,-2.9460800200059145,-1.5415956644646012,0.03567434362181654,-0.9085149042187046,-0.8357131394298944,-1.3892669134454416,-1.4788471636209666,2.318384631684234,3.8983988733508834,3.0372211621199074
2007-09-27,1.2804419455450438,LOW,3.8430574365180714,-0.1571763583254615,-0.533881127256397,,1.8920075777326906,-0.22554993842301974,-2.581973877258237,1.2770237195826706,-2.905308429881881,0.4876692720064746,4.165146731666547,1.7034257209595838,2.089837743964029,4.969469077097433
2007-09-28,1.6026639541449217,ELEVATED,-1.5060211837702342,-0.8734851269511901,-1.6239982043597112,,1.897658389559087,0.006613345147576943,3.335253330403254,3.8797123219019847,0.7766437763422562,2.345665726677959,0.1814334159660369,3.4641584697035155,-0.22120146945929786,-1.2057088959472329
2007-10-01,1.5786369067737198,ELEVATED,4.3210648576982535,-0.254565633917081,5.595989689093672,,-0.8610863344215236,1.5226370989957383,-2.215805839208007,0.24902803691422282,1.5865601939090368,-2.054804631025342,-1.668284723383917,-2.633826985954757,-1.745037118690651,0.6656757841249084
2007-10-03,1.5755600956349685,ELEVATED,2.7513807181268612,4.524030644397148,0.6756284884333663,,2.9389382400349495,1.2246995394755045,2.5298541345534,-1.9248940936647307,-1.6064358649649946,0.8068651135625382,0.9315376967101496,0.6835264001997521,3.6048790047758184,5.048962077115138
2007-10-04,1.5147174048741472,ELEVATED,-3.9289466450738053,1.2521256834558292,-1.289635286499402,,2.256567427249667,-1.727482355559784,-0.5549979041657327,-1.0446220621316282,1.54194673653687,-1.0405441492954637,-1.0597983520278076,-0.1336517732720699,0.009230403516147234,-0.13240733534589655
2007-10-05,1.5820055266841893,ELEVATED,-2.1081288166344025,2.7454136275859575,0.9065712726278097,,-0.7099945238607464,-0.9480420379873622,-3.983210481201216,-1.6634691830375359,-0.8932551461856675,-3.612816761758464,-0.46464596597890484,-2.56957168135572,-0.6021966332787287,-0.8004471444715278
2007-10-08,1.5212776915881463,ELEVATED,-2.7126502340738323,-2.8605947166852497,-1.1494189329638416,,-0.9276770997824646,-3.4430131403381803,-0.1426796919977602,-2.5049179419714074,-0.5182143647765924,-0.3356581309499451,0.29931344840781193,-3.9950555125535803,0.5173405061809744,1.046424651561395
2007-10-09,1.729733678953315,ELEVATED,4.852867777782732,7.384785344919376,1.1761177807838363,,7.78348947568821,1.665878147888522,2.603757862675171,1.034393905927411,1.6081530145874545,3.7889143642105383,0.9805628806934141,6.063741126782052,1.5393514964363586,2.183515516150747
2007-10-10,1.6944918859981568,ELEVATED,2.5120756503458574,0.7076924802940976,-1.7040894817524355,,-0.3619685978633602,2.444296113623312,-2.0940966736643696,0.5283817486394504,-0.11149202750672105,-0.4326803563162174,-0.2954915374043243,1.7751913613147208,2.790090508575993,3.792621602244073
2007-10-11,1.679600054435496,ELEVATED,5.514857356541136,0.4639925360144348,1.0885708699521546,,1.662055485685321,8.070075045582904,3.5401797531714685,0.06572206342287945,0.8033776490027789,2.9603959413366354,3.087577739822156,1.1177601041396867,-4.753427420088164,-6.9739485072922935
2007-10-12,1.7157418732008132,ELEVATED,2.6367369823391718,-2.4633479659628477,0.19941515290586853,,-2.0190574478238132,1.345458041447345,-1.7553714509360052,-0.2297787641896143,-2.0367310121294557,-2.1894382013566416,-1.9168939301607346,-4.228805421973647,-0.7929174100939185,-2.3851077687573774
2007-10-15,1.6509652694789627,ELEVATED,8.84073105878116,3.9209019596279093,-4.418199052132699,,5.830875173016059,0.687951593368541,0.683650121491497,5.890105771489762,-0.8813541070419872,0.9439289762433134,4.641615986365477,4.855732245448929,1.0014123567658961,-0.09846230975372183
2007-10-16,1.7853493069391502,HIGH,-1.2599408045534277,-0.5550878226198708,-2.4986343125293575,,2.067713872124899,-2.4812685944988977,-0.1955065771370723,1.3672814103210529,-2.895571042726086,-0.5343317593168195,0.5702852645457002,-1.3004283817752982,-0.5353057364252289,-3.187564336147608
2007-10-17,1.7331029294235205,ELEVATED,-3.9132316543238344,1.3577069695242416,0.9966298548408803,,-0.9032118063233674,-3.5277595158449637,-2.288264944383245,-3.8013474161935346,-1.6670470023715023,-0.8863901759267434,-2.9845819445240895,-5.137969961066247,2.4616127106264374,1.283243061808581
2007-10-18,1.670446109857397,ELEVATED,-3.1695486670454076,-3.8846086097864996,-1.3673769978604366,,-2.9514197986337587,-1.7646486725919397,0.2584490344105017,3.250484794284647,0.4775123928184355,-0.6774971131353835,-5.09655739666639,-8.410126077639902,2.662841187200571,0.3025097793982301
2007-10-19,1.687167917478816,ELEVATED,1.2434745979309048,-4.407391706226971,-7.574676112461242,,-5.5075206594949355,-5.06488023546795,-2.414784384789781,-2.993848099463503,-2.2100567170309615,-3.874511211596976,-1.5739829061452104,-0.46866632739683833,-1.3347009040715396,1.0396752587223057
2007-10-22,1.6484217216874684,ELEVATED,-1.0159872658103253,-2.399449221406902,5.721352168102056,,-1.5279695152318418,3.0330279727023735,5.337235561622533,1.2408623217055714,0.8505513489585059,0.6812712976518309,0.40620818170920003,2.903215657157898,-3.0655285923012032,-1.1991506502548321
2007-10-23,1.5961666803016563,ELEVATED,4.365680117350479,7.875315727483789,2.954501317113878,,4.0324733946163205,2.7448094634475506,-0.34803082123825435,3.268387793120464,3.9759051203472895,4.482644224693244,8.477298977958725,5.820492951661049,-0.7789601209082564,-0.17493620046251657
2007-10-24,1.54348030437303,ELEVATED,-3.147096445155162,0.5846784490588064,-2.0741281498555364,,1.4099112155428806,-1.9423199124903645,4.082979895309502,9.98173118451653,0.0926733075915509,-0.5396335908406602,1.730279880189678,5.194577588397653,-1.466715197203361,-2.067963226435243
2007-10-25,1.5820861446343095,ELEVATED,1.1643118001234631,0.4971094612189919,4.381255284839813,,4.0904652500178384,2.217697074446212,9.122987959469441,3.873816061206581,2.222792179373667,-0.7596609159024825,2.6453777801871414,2.0160933263185576,0.1527019959819187,-0.40392635916557396
2007-10-26,1.8858960858236768, CRISIS,3.096014602320918,2.6730874999436383,0.389175815793652,,1.5461218480350425,3.1867573884322598,-8.12815276478026,1.4651424906288346,-1.3364004645301852,-1.448888627419198,-0.4826258210242629,6.762817637454188,2.067457430683106,0.6096612163033477
2007-10-29,1.8499026663067355,HIGH,6.962361835585984,4.803016462440168,-3.8350169943912493,,0.6471116523471432,-0.7237535371466652,2.179619912635955,6.0908312438429535,0.8264718846776153,1.303740684107102,6.495351875074218,1.7693157491632583,-0.3080518268934185,0.668213692109787
2007-10-30,1.853423885465282,HIGH,-1.4482727185415434,-2.0651433458760526,-2.188294069954999,,-8.610340833097997,-7.13296298899796,-1.6434796433493992,-1.4848133568954425,-0.06829893515114538,-1.6703121937237442,-1.603000716438019,-2.8983606218592195,-1.8258785496032326,-0.3439982885438786
2007-10-31,2.035201957265901, CRISIS,2.3233944632614856,0.5163330283301848,1.0303238651073965,,-1.2460900080170534,2.1114041457439114,1.7645933486349463,3.918644010745931,-5.650491704831473,-0.3620123572221634,2.0271031593819266,0.6251801272529667,-1.0013960653006193,-0.9033289651280141
2007-11-01,2.235717293651951, CRISIS,6.531039123626314,-3.7071742626549886,-0.17484012142905403,,-6.2671647624633735,1.4248708685731915,5.226176364705992,-4.181782294471326,-6.447729075638319,-4.024577726367385,2.2257083579708903,0.3457127399932869,-1.4402802822855998,1.9864514410570022
2007-11-02,2.157165726483752, CRISIS,2.8996268958989324,1.2199049181253363,0.1459751491477146,,1.455472297665139,-1.3852878927483658,-2.6190860826975415,-0.9081811393758077,1.084208719170876,1.9802086732787494,4.750912845256283,8.367253519305695,-0.18079585649631857,2.305285439419813
2007-11-05,2.2053695687398998, CRISIS,-4.9332101749499095,-1.9219902299091318,0.7577620638423044,,-2.5998854011834216,-1.3583063585667632,-0.5483353798511281,2.8513320433358746,-1.2768448009669808,-2.227321008205374,-3.0754069682146,-0.45354048740542385,-0.9694855136436864,-3.2939378537827912
2007-11-06,2.174125868499684, CRISIS,0.37343172490600374,0.18975633227122923,-0.535134108640356,,-2.2771683637097695,-0.2619753563248617,-0.9125265223752899,-2.178243666123103,1.2674686126101786,1.4895030732474224,-0.45745086356293596,-0.8910778778618678,-0.6921663126170596,-0.12139252463690964
2007-11-07,2.270758186121899, CRISIS,-0.8015627992420393,3.926929409382196,1.2796308510864884,,2.813770130276816,3.1721485102231384,0.8777923551397837,-0.45544743118554054,0.07777688576948716,-1.7554127817541398,-5.347742018984192,1.9807477224764503,-0.7219238221039648,-5.7162047000707705
2007-11-08,2.165421874950326, CRISIS,-4.372689842537126,-1.012317982943589,0.02871257474501565,,-0.48531371153666125,-1.5275057097691835,-2.5201191213691354,0.07624042371048301,1.2182531650909434,-0.29293589199692605,-3.8036717925618913,-3.4404454063686973,-0.7421329566160928,-1.6925484208385133
2007-11-12,1.982904897332733,HIGH,-4.475635409305212,-2.451823998640512,0.8468620538898852,,0.10054261259764274,-3.619504303250909,-5.482641078349626,-0.3555707772513461,1.9206236656562625,5.052894706926936,-5.01495851535958,2.748358725040956,-2.6070127410624533,-4.340615922510471
2007-11-13,1.9397953408211983,HIGH,-0.0846437390030208,0.6540703286579852,2.9888558854838987,,0.7584174335168115,-2.627410569275579,3.695091087151847,-1.1725822374009764,0.47736652546359615,-0.4753856469120188,6.555669121012886,2.1959774271749666,-1.711892260927672,-0.8953241593396943
2007-11-14,2.141345491437317, CRISIS,4.68504997604926,7.253727002017207,0.013850359837852544,,3.5093187190014863,1.0948465955965991,-0.7066950033959296,1.4960031336958446,0.5001447679248372,2.6692715463894956,11.313659920588591,2.5955915882262204,4.15370842436904,4.965721642247134
2007-11-15,2.216548176801912, CRISIS,0.2711123184451436,-0.46220667764413914,17.825066962927426,,-0.10595466994518521,0.2934539987675011,0.27063694133824256,0.8894672445927565,-0.9206222463372327,3.6946113879550824,-2.9589766610783608,-1.9372655947260564,-0.6587958971271402,-3.5510005489730045
2007-11-16,2.151442726865503, CRISIS,0.5084847025481176,0.2278011696858151,1.8412131128116238,,0.9449040698373379,2.2433048512850773,-0.019972263564282944,-0.07558422191014103,1.1300644850479102,8.260776472716369,-0.7850634853342031,0.8339721226689578,0.275445529140228,-1.3537531747441212
2007-11-19,2.103311346101449,HIGH,1.7746378198425727,-1.0670669019883894,-4.134057064458274,,0.654266571790485,2.31669767434195,0.4949832775919649,1.2856222237039416,1.8376299790597406,-3.071689280624612,-1.9293284444901415,-1.0827189404814308,1.0784763483608018,-0.3107982237031681
2007-11-20,2.01846698198694,HIGH,-3.6846938768924753,-2.3168313623707637,-4.876851261308001,,-4.441077803567128,-2.543968097800342,0.0,-1.5430772176947438,0.19506933288864214,-1.081486814592414,-1.4656801852016121,-1.0163714029718274,-3.2410703792111195,-3.3488228956889854
2007-11-21,2.196657033209416, CRISIS,-2.220052707154996,-2.705697587106326,-3.9651269976437975,,-5.238310792084599,-4.489530952158393,-0.497541783192057,-3.210303697116712,-1.703602062221865,-5.720854723355706,-3.0301024608432092,-5.360050034941988,-1.7164522670375382,-1.1879646033656543
2007-11-23,2.107939495303388,HIGH,-0.544220073349122,3.1727302501832533,0.1644823383723848,,-1.8440687975838532,0.056307204450978254,-1.1814942965834407,-2.4254467096378796,2.426940421458612,-0.24308819737318688,-1.821975777579743,-0.008904672197762586,1.1313448078578592,1.6910442036058848
2007-11-26,2.031957048608922,HIGH,3.6115947581709884,2.609215968442369,-0.4294771699419053,,0.4485757129398582,0.7804707481561701,0.7364945365795572,0.9839326421691608,1.692460001841889,1.6517788031890523,5.160951488225596,-0.25565618601166573,2.513147699389817,1.1845774411643806
2007-11-27,1.947709118294532,ELEVATED,-0.9041624598098652,-1.430029599823035,3.2348039357210645,,-1.4973468585995464,-0.5093171631953552,0.25544138351947243,1.4358835785064805,0.07132741020474676,-0.9323621047804154,-0.6510941489432764,1.3885704154174006,1.1013943313866292,-0.14592175736892754
2007-11-28,2.0772441178091428,HIGH,-1.9143819454150002,-1.7936652815808585,-5.505023903043438,,3.205532765918706,-0.36465185616083584,0.5444339114278218,-0.4044602120690466,-0.5939885601670025,0.6184754346343802,-1.610884056735462,-0.9694628118232407,-1.9529397853966235,-0.2764537576146697
2007-11-29,2.185652218822884, CRISIS,-1.1258444677942903,0.7251705714005796,-0.5721828883029301,,2.3358929156168218,1.4287428607538732,-0.8296509291582432,1.472091419348187,0.40631747323416345,-0.7215556965214698,4.2363080327090685,0.6881715132112776,-1.0701217336754332,-0.13062084789690065
2007-11-30,2.089006670234447,HIGH,2.6597625885582232,1.390214556702274,1.0593779000447556,,2.4290666135883487,1.2490218007969567,-0.8115453689496399,-2.3011449208685475,-1.5710090938136911,1.399726863902484,2.4934101659250585,1.5212230148694106,4.7771931394745115,2.2491287763641177
2007-12-03,2.109094078134679,HIGH,0.23557419996196316,2.9193638716320747,4.27072094150851,,1.8439302515975253,3.0224535241429207,-0.3433917280552867,0.9216846351409291,-0.3386114272668439,1.7520735986030544,-1.1683016533855506,0.9707205846225309,3.7245811113429506,-0.1340925536500559
2007-12-04,2.079318735076687,HIGH,-1.0638172401348123,-2.4668581356240837,4.10824607599265,,-0.47443580091038884,2.933741125015543,0.8818054383422425,-1.2430691875120359,0.24264805895732877,0.3130542963608818,0.32720863236448405,-0.428012486434326,-1.9240416021046314,0.9341051019410962
2007-12-05,1.9886745117538005,ELEVATED,4.2233426282528574,1.3589282277716608,2.408205247006623,,0.6274527127015261,0.07110685800686412,0.7033069670629333,1.4128116290601733,-0.266275156023954,0.2340685539431675,1.3016844222135227,3.0110746045237224,0.3399077795954719,-0.7304746705498966
2007-12-06,1.937208008830861,ELEVATED,-0.8410845721632199,-0.9512445288673232,-1.3387566363086023,,0.6187317238947054,1.4918608334549388,-0.7882040064663087,-1.0638284708068935,0.8009792325954779,0.20758326324514798,-1.963696310754437,0.4633960675796356,0.22745619187423127,1.9862826538735945
2007-12-07,1.938027321353595,ELEVATED,-0.413680870265265,-1.1257018190676593,-0.6018001983361221,,0.062442456521005774,-0.7126993075088128,0.05027908263461889,-1.7153106123766082,0.45751228671200295,-2.563430759739238,1.7663416920470132,1.6802098649760566,2.612162400133866,5.316868546685338
2007-12-10,1.930940687852011,ELEVATED,0.18880226264132993,-0.651064529644263,1.2939370454310595,,0.40329169523110053,-0.6473201376421156,0.015068856200017855,0.10420579080232528,-1.2943772402084441,-0.7706501213919581,-1.8519530936650042,-0.4043918657697376,-2.540960980544793,1.532858601839182
2007-12-11,1.8603143620831408,ELEVATED,3.886424797483201,2.221080084429694,2.9649629215179107,,3.055503555532213,1.2578915612605934,0.45223441384922847,-0.7025751554649462,2.331232396720062,0.4284760463153958,5.485933643634255,0.8986187637067378,0.5504363235058651,-0.25160530087587896
2007-12-12,1.9000125311414997,ELEVATED,1.1328035996740926,-0.16461124610808175,0.17076688397887896,,-0.3990395511578093,0.6753074175004148,-0.29511458587336836,1.8867898647319636,-0.21358632538048816,1.119984737127444,0.19656400396386164,-0.36563339016441043,1.1620129313135275,-3.35665054991674
2007-12-13,2.2694141911021704, CRISIS,-1.905407393610925,-1.671365746932274,-2.670234276912442,,-3.382081245218038,0.3416919894060566,-1.269336337840432,0.3086415597869152,0.8323650560461582,3.5601550886135813,-1.5526216633543366,-1.7385752996220694,-2.2593658651701265,-1.5304710873371041
2007-12-14,2.256256006416536, CRISIS,0.6826770359367407,1.9733511991703034,-2.2063397410655883,,0.5159146843386697,-0.22700942182038997,1.905600981182487,-1.7692194470081968,3.160393359910274,2.2154085463747197,-1.8162850173721656,0.4339847019420695,1.0489361983354595,-0.8223069890890944
2007-12-17,2.1576782161864503,HIGH,-5.86831008564962,-3.930894466724999,-4.882437832611264,,-2.8349399599375436,-2.9644196837298797,-0.6681862373540515,-0.8092082760806751,0.11428663035435438,-3.587448890615297,-2.3717778341240336,-3.922204486688108,-2.6912607189996662,-1.3333083618427666
2007-12-18,2.0647073930332214,HIGH,-1.3463069079997725,-1.7134615214060567,5.095386271426716,,0.0,0.5797184210746487,-0.8031820413093138,-0.05264681809078464,-3.0600553947511044,2.093019034589916,-1.2948743149125863,-0.5578736553668473,-0.7408009486266853,-0.3940075451124181
2007-12-19,2.0143796109406664,ELEVATED,2.6119945172857095,-0.8707418032152248,0.8956419348137512,,-1.4612996493032604,0.5310539291383254,1.7104793222779024,-1.3690972668220946,0.11779026602940501,1.088350725548315,-0.5235430999263602,-1.867797668198845,1.950379565993865,1.3257899067216083
